,Codigo_Empresas,Codigo_Cliente,Estado_Entrega_Cliente,Codigo_Vendedores,Pedido,produto,Descr_Tabela,qtde,Vr_Unitario,Vr_Total,Data_Pedido,Data_Entrega,Status_Pedido,Tipo_Pedido_Desc
1376,01,01.812.782/0002-07,ES,009,00001047,LF2124,LONA FILTRO AS-275.TE-CAB 800X800 LISA (ILH)      ,1.0,61.4,61.4,2012-12-03,2013-01-14,2,Vendas    
1377,01,39.622.121/0001-00,ES,009,00001048,LF0740,LONA FILTRO AS-295.CA-DUP 1000X1000 REF.01 (FUR)  ,15.0,176.64,2649.6,2012-12-03,2013-01-03,2,Vendas    
1378,01,39.622.121/0001-00,ES,009,00001048,LF0739,LONA FILTRO AS-275.TE-SOB 1000X1000 LISA (FUR)    ,15.0,97.15,1457.25,2012-12-03,2013-01-03,2,Vendas    
1379,01,39.622.121/0001-00,ES,009,00001048,LF0189,LONA FILTRO AS-275.TE-SOB 630 X630 LISA (FUR)     ,15.0,53.84,807.6,2012-12-03,2013-01-03,2,Vendas    
1380,01,39.622.121/0001-00,ES,009,00001048,LF0188,LONA FILTRO AS-295.CA-DUP 630 X630 LISA (FUR)     ,15.0,85.75,1286.25,2012-12-03,2013-01-03,2,Vendas    
1381,01,77.221.786/0010-92,MG,011,00001049,AS0079,LONA AIR AST-11/L-400 X E-5.0                     ,12.0,85.04,1020.48,2012-12-04,2012-12-21,2,Vendas    
1382,01,10.319.846/0001-42,MA,013,00001050,AS0334,LONA AIR AST-11/ L-500 X E-5.0                    ,40.0,80.89,3235.6,2012-12-04,2012-12-04,2,Vendas    
1383,01,04.265.872/0001-32,AM,013,00001051,AS0116,LONA AIR AS-11/L-450 X E-4.7                      ,10.0,72.8,728.0,2012-12-04,2012-12-04,2,Vendas    
1384,01,43.338.797/0001-44,SP,014,00001053,MF0059,MANGA FILTRO AS-295.CA D-150XH-2570 MM.           ,100.0,224.73,22473.0,2012-12-04,2012-12-21,2,Vendas    
1385,01,89.637.490/0139-80,RS,005,00001054,LF1169,LONA FILTRO AS-295.CA-DUP 500X500 LISA (FUR)      ,40.0,62.56,2502.4,2012-12-04,2013-01-18,2,Vendas    
1386,01,43.338.797/0001-44,SP,014,00001055,ML0018,MANTA FILTRO AS-615.CA L-1930 X C-25500           ,1.0,6500.0,6500.0,2012-12-21,2013-01-21,2,Vendas    
1387,01,35.820.448/0171-01,RJ,011,00001056,LF1440,LONA FILTRO AS-101.CA-DUP 400X400 LISA (FUR)      ,30.0,61.07,1832.1,2013-05-21,2013-06-05,2,Vendas    
1388,01,39.378.237/0001-46,ES,009,00001057,LF2106,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,5.0,100.0,500.0,2012-12-05,2013-01-05,2,Vendas    
1389,01,18.499.616/0005-48,GO,011,00001058,LF0004,LONA FILTRO AS-240.TE-DUP 1000X1000 EMB.01 (VEL)  ,120.0,104.1,12492.0,2012-12-05,2013-01-21,2,Vendas    
1390,01,31.751.233/0001-50,ES,009,00001060,LF2266,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,18.0,130.0,2340.0,2012-12-05,2013-01-11,3,Orçamento 
1391,01,31.751.233/0001-50,ES,009,00001060,LF2268,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,18.0,75.0,1350.0,2012-12-05,2013-01-11,3,Orçamento 
1392,01,31.751.233/0001-50,ES,009,00001060,LF2269,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,1.0,75.0,75.0,2012-12-05,2013-01-11,3,Orçamento 
1393,01,31.751.233/0001-50,ES,009,00001060,LF2267,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,130.0,130.0,2012-12-05,2013-01-11,3,Orçamento 
1394,01,03.368.283/0001-17,PR,005,00001066,LF2037,LONA FILTRO AS-210.TE-DUP 800X800 LISA (FUR)      ,40.0,76.13,3045.2,2012-12-14,2013-01-20,2,Vendas    
1395,01,43.338.797/0001-44,SP,014,00001067,MF0059,MANGA FILTRO AS-295.CA D-150XH-2570 MM.           ,100.0,224.73,22473.0,2012-12-10,2013-01-21,2,Vendas    
1396,01,84.583.137/0001-06,RO,011,00001068,LF0327,LONA FILTRO AS-130.CA-DUP 800X800 LISA (FUR)      ,18.0,119.7,2154.6,2012-12-10,2013-01-20,2,Vendas    
1397,01,84.583.137/0001-06,RO,011,00001068,LF0328,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,18.0,92.1,1657.8,2012-12-10,2013-01-20,2,Vendas    
1398,01,89.637.490/0136-38,SC,005,00001069,LF1309,LONA FILTRO AS-295.CA-DUP 630X630 LISA (FUR)      ,8.0,78.8,630.4,2012-12-12,2012-12-20,2,Vendas    
1399,01,66.220.047/0001-79,MG,011,00001071,LF0273,LONA FILTRO AS-130.CA-DUP 400X400 EMB.01 (VEL)    ,35.0,45.15,1580.25,2012-12-11,2013-01-21,2,Vendas    
1400,01,33.931.486/0019-60,MG,011,00001072,AS0157,LONA AIR AST-11 / L-500 X E-7.0                   ,12.6,90.0,1134.0,2012-12-11,2013-01-14,2,Vendas    
1401,01,04.932.216/0001-46,PA,013,00001074,JL0002,JOGO LONA E TELA PROTECAO 1500X1500 MM.           ,2.0,5523.0,11046.0,2012-12-13,2013-01-11,2,Vendas    
1402,01,08.572.064/0005-00,SC,005,00001075,LF0983,LONA FILTRO AS-700.CA-DUP 630X630 EMB.01 (FUR)    ,3.0,101.12,303.36,2012-12-13,2012-12-13,2,Amostra   
1403,01,00.383.560/0001-72,ES,009,00001076,LF2114,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (VEL)    ,18.0,119.0,2142.0,2012-12-14,2013-01-14,2,Vendas    
1404,01,00.383.560/0001-72,ES,009,00001076,LF1616,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,119.0,119.0,2012-12-14,2013-01-14,2,Vendas    
1405,01,00.383.560/0001-72,ES,009,00001076,LF1614,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,119.0,119.0,2012-12-14,2013-01-14,2,Vendas    
1406,01,07.378.783/0001-90,SP,011,00001077,LF2192,LONA FILTRO AS-130.CA-DUP 630 X 630 LISA (VEL)    ,20.0,57.47,1149.4,2012-12-18,2013-01-17,2,Vendas    
1407,01,61.215.364/0002-64,MG,011,00001078,LF0372,LONA FILTRO AS-130.CA-DUP 800X800 LISA (FUR)      ,32.0,95.0,3040.0,2013-01-07,2013-01-25,2,Vendas    
1408,01,61.215.364/0002-64,MG,011,00001078,LF0373,LONA FILTRO AS-130.CA-CAB 800X800 LISA (FUR)      ,2.0,42.21,84.42,2013-01-07,2013-01-25,2,Vendas    
1409,01,18.499.616/0001-14,MG,011,00001081,LF0841,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,50.0,140.6,7030.0,2013-01-07,2013-01-25,2,Vendas    
1410,01,18.499.616/0001-14,MG,011,00001082,LF0841,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,60.0,140.6,8436.0,2013-01-07,2013-02-20,2,Vendas    
1411,01,72.275.530/0001-53,PR,005,00001083,LF2138,LONA FILTRO AS-275.TE-SOB 630X630 LISA (FUR)      ,10.0,54.4,544.0,2013-01-07,2013-02-07,2,Vendas    
1412,01,72.275.530/0001-53,PR,005,00001083,LF1523,LONA FILTRO AS-370.TE-CAB 685X745 SIM (FUR)       ,10.0,38.38,383.8,2013-01-07,2013-02-07,2,Vendas    
1413,01,10.273.619/0004-76,MA,011,00001084,LF2036,LONA FILTRO AS-295.CA-CAB 1200X1200 EMB.01 (FUR)  ,1.0,285.0,285.0,2013-02-26,2013-03-25,2,Vendas    
1414,01,10.273.619/0004-76,MA,011,00001084,LF2035,LONA FILTRO AS-295.CA-DUP 1200X1200 EMB.01 (VEL)  ,47.0,285.0,13395.0,2013-02-26,2013-03-25,2,Vendas    
1415,01,33.920.299/0003-13,MG,011,00001085,AS0107,LONA AIR AST-11/L-470 X E-5.4                     ,240.0,70.0,16800.0,2013-01-07,2013-01-14,3,Orçamento 
1416,01,33.920.299/0003-13,MG,011,00001085,AS0168,"LONA AIR AST-11 / L-820 X E 5,4                   ",25.0,120.0,3000.0,2013-01-07,2013-01-14,3,Orçamento 
1417,01,61.409.892/0003-35,SP,014,00001086,SF0159,SACO FILTRO AS-465.CA C- 2170 X L- 500            ,160.0,97.9,15664.0,2013-01-07,2013-02-18,2,Vendas    
1418,01,72.275.530/0001-53,PR,011,00001088,LF1219,LONA FILTRO AS-370.TE-DUP 630X630 LISA (ILH)      ,50.0,38.5,1925.0,2013-01-17,2013-02-18,2,Vendas    
1419,01,72.275.530/0001-53,PR,011,00001088,LF0911,LONA FILTRO AS-150.TE-DUP 800X800 LISA (ILH)      ,30.0,52.8,1584.0,2013-01-17,2013-02-18,2,Vendas    
1420,01,31.751.233/0001-50,ES,009,00001089,LF2266,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,2.0,131.18,262.36,2013-01-08,2013-01-31,2,Amostra   
1421,01,31.751.233/0001-50,ES,009,00001089,LF2268,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,2.0,67.98,135.96,2013-01-08,2013-01-31,2,Amostra   
1422,01,43.338.797/0001-44,SP,014,00001092,MF0059,MANGA FILTRO AS-295.CA D-150XH-2570 MM.           ,100.0,224.73,22473.0,2013-01-08,2013-02-05,2,Vendas    
1423,01,79.655.916/0006-44,SC,005,00001093,LF0077,LONA FILTRO AS-295.CA-DUP 800X800 LISA (FUR)      ,20.0,81.84,1636.8,2013-01-08,2013-02-08,3,Orçamento 
1424,01,64.822.141/0001-72,SP,014,00001094,AS0416,LONA AIR AS-11 / L-1018 X E-5.0                   ,10.0,155.85,1558.5,2013-01-18,2013-01-25,2,Vendas    
1425,01,42.416.651/0008-83,MG,011,00001095,LF1788,LONA FILTRO AS-130.CA-DUP 1200X1200 LISA (FUR)    ,30.0,185.0,5550.0,2013-01-10,2013-01-16,2,Vendas    
1426,01,16.532.798/0003-14,PA,013,00001096,MF0021,MANGA FILTRO AS-220.CA D-165XH-4450 MM.           ,1240.0,50.0,62000.0,2013-01-10,2013-01-20,2,Vendas    
1427,01,28.422.947/0001-00,ES,009,00001097,LF1854,LONA FILTRO AS-295.CA-DUP 630X630 REF.01 (FUR)    ,13.0,93.5,1215.5,2013-01-10,2013-02-11,2,Vendas    
1428,01,28.422.947/0001-00,ES,009,00001097,LF1855,LONA FILTRO AS-295.CA-CAB 630X630 REF.01 (FUR)    ,2.0,46.75,93.5,2013-01-10,2013-02-11,2,Vendas    
1429,01,10.318.806/0001-86,PE,013,00001098,AS0217,LONA AIR AS-11/L-580XE-6 MM                       ,5.0,93.84,469.2,2013-01-10,2013-01-10,2,Outros    
1430,01,16.330.110/0001-51,BA,011,00001099,LF0502,LONA FILTRO AS-295.CA-CAB 630X630 LISA (FUR)      ,10.0,47.66,476.6,2013-01-17,2013-02-15,2,Vendas    
1431,01,16.330.110/0001-51,BA,011,00001099,LF0218,LONA FILTRO AS-295.CA-DUP 630X630 LISA (VEL)      ,100.0,63.18,6318.0,2013-01-17,2013-02-15,2,Vendas    
1432,01,42.416.651/0008-83,MG,011,00001100,LF2068,LONA FILTRO AS-130.CA-DUP 800X800 EMB.01 (VEL)    ,100.0,129.86,12986.0,2013-01-10,2013-01-16,2,Vendas    
1433,01,23.759.905/0001-45,MG,011,00001101,LF0016,LONA FILTRO AS-130.CA-DUP 1500X1500 EMB.01(VEL+TIR,10.0,55.69,556.9,2013-01-11,2013-01-11,2,Vendas    
1434,01,23.759.905/0001-45,MG,011,00001101,LF0289,LONA FILTRO AS-130.CA-DUP 1500X1500 REF.01 (VEL)  ,20.0,55.69,1113.8,2013-01-11,2013-01-11,2,Vendas    
1435,01,89.790.356/0001-80,RS,005,00001103,PF0004,PLACA FILTRO 630X630X50 MM                        ,100.0,622.5,62250.0,2013-01-14,2013-03-25,3,Orçamento 
1436,01,18.499.616/0001-14,MG,011,00001104,LF2275,LONA FILTRO AS-185.CA-DUP 1500X1500 REF.01 (VEL)  ,70.0,254.2154,17795.08,2013-03-25,2013-04-01,2,Vendas    
1437,01,76.630.573/0002-41,PR,005,00001105,AS0280,LONA AIR AST-11/L-470 X E-5.0                     ,15.0,77.79,1166.85,2013-01-15,2013-01-22,3,Orçamento 
1438,01,04.778.904/0001-01,MT,011,00001107,LF1640,LONA FILTRO AS-210.TE-DUP 400X400 EMB.01 (FUR)    ,40.0,45.0,1800.0,2013-01-17,2013-02-18,2,Vendas    
1439,01,02.464.189/0001-07,RJ,011,00001108,SF0100,SACO FILTRO AS-200.CA L-125 X C-950 MM            ,60.0,32.48,1948.8,2013-01-18,2013-02-01,3,Orçamento 
1440,01,25.919.531/0001-03,MG,011,00001110,LF0050,LONA FILTRO AS-130.CA-DUP 1000X1000 REF.01 (VEL)  ,16.0,242.43,3878.88,2013-01-22,2013-02-22,3,Orçamento 
1441,01,25.919.531/0001-03,MG,011,00001110,LF0051,LONA FILTRO AS-275.TE-SOB 1000X1000 LISA (VEL)    ,16.0,140.03,2240.48,2013-01-22,2013-02-22,3,Orçamento 
1442,01,25.919.531/0001-03,MG,011,00001110,EP0001,ESPATULA 750 MM DESLOCAMENTO DE TORTA             ,2.0,126.72,253.44,2013-01-22,2013-02-22,3,Orçamento 
1443,01,19.525.278/0005-34,MG,011,00001111,LF0488,LONA FILTRO AS-130.CA-DUP 630X630 EMB.01 (VEL)    ,54.0,47.0,2538.0,2013-01-22,2013-02-22,3,Orçamento 
1444,01,19.525.278/0005-34,MG,011,00001111,LF0984,LONA FILTRO AS-130.CA-CAB 630X630 EMB.01 (FUR)    ,2.0,23.5,47.0,2013-01-22,2013-02-22,3,Orçamento 
1445,01,05.659.785/0019-51,SE,011,00001112,AS0124,LONA AIR AST-11/L-480 X E-5.4                     ,30.0,83.8,2514.0,2013-01-22,2013-02-28,2,Vendas    
1446,01,05.659.785/0019-51,SE,011,00001112,AS0250,LONA AIR AST-11/L-382 X E-5.4                     ,30.0,66.736,2002.08,2013-01-22,2013-02-28,2,Vendas    
1447,01,04.265.872/0001-32,AM,013,00001113,AS0035,LONA AIR AS-11/L-630 X E-5.0                      ,5.0,101.93,509.65,2013-01-22,2013-01-25,2,Vendas    
1448,01,27.175.959/0001-14,ES,013,00001114,AS0005,LONA AIR AS-11/L-250 E-5.0                        ,15.0,40.45,606.75,2013-01-22,2013-01-23,2,Vendas    
1449,01,27.184.951/0001-14,SE,013,00001115,AS0116,LONA AIR AS-11/L-450 X E-4.7                      ,9.0,72.8,655.2,2013-01-22,2013-01-25,2,Vendas    
1450,01,27.184.951/0001-14,SE,013,00001115,AS0098,"LONA AIR AS-11 / L-500 X E-4,5                    ",23.0,80.89,1860.47,2013-01-22,2013-01-25,2,Vendas    
1451,01,18.499.616/0005-48,GO,011,00001116,LF0004,LONA FILTRO AS-240.TE-DUP 1000X1000 EMB.01 (VEL)  ,120.0,104.1,12492.0,2013-01-22,2013-02-20,2,Vendas    
1452,01,77.221.786/0010-92,MG,011,00001118,AS0079,LONA AIR AST-11/L-400 X E-5.0                     ,10.0,85.04,850.4,2013-01-23,2013-01-28,2,Vendas    
1453,01,00.756.104/0001-20,MG,011,00001119,BF0033,BOLSA FILTRO AS-150.TE D-800 X H-300              ,1.0,908.25,908.25,2013-01-25,2013-02-25,2,Vendas    
1454,01,33.931.486/0019-60,MG,011,00001120,AS0157,LONA AIR AST-11 / L-500 X E-7.0                   ,5.0,90.0,450.0,2013-01-24,2013-03-19,2,Vendas    
1455,01,33.931.486/0019-60,MG,011,00001121,AS0157,LONA AIR AST-11 / L-500 X E-7.0                   ,5.0,90.0,450.0,2013-01-24,2013-03-19,2,Vendas    
1456,01,61.409.892/0003-35,SP,014,00001122,SF0160,SACO FILTRO MALHA 4 C-1900 X L-455                ,240.0,44.5,10680.0,2013-04-11,2013-05-14,2,Vendas    
1457,01,05.848.387/0003-16,PA,006,00001123,LF2276,LONA FILTRO AS-465.CA-DUP 2000X2000 REF.01 (VEL)  ,1.0,5.0,5.0,2013-01-24,2013-01-24,2,Amostra   
1458,01,05.848.387/0003-16,PA,006,00001123,LF2277,LONA FILTRO AS-465.CA-DUP 2000X2000 REF.01 (VEL)  ,1.0,5.0,5.0,2013-01-24,2013-01-24,2,Amostra   
1459,01,22.541.783/0001-53,SP,011,00001125,LF2055,LONA FILTRO AS-101.CA-DUP 400X400 REF.01 (VEL)    ,10.0,71.68,716.8,2013-02-05,2013-02-05,2,Vendas    
1460,01,05.848.387/0003-16,PA,006,00001126,LF2276,LONA FILTRO AS-465.CA-DUP 2000X2000 REF.01 (VEL)  ,20.0,479.57,9591.4,2013-01-27,2013-01-30,2,Vendas    
1461,01,05.848.387/0003-16,PA,006,00001126,LF2277,LONA FILTRO AS-465.CA-DUP 2000X2000 REF.01 (VEL)  ,20.0,479.57,9591.4,2013-01-27,2013-01-30,2,Vendas    
1462,01,64.822.141/0001-72,SP,014,00001127,AS0417,LONA AIR AS-11 / L-750 X E-5.0 MM                 ,50.0,120.0,6000.0,2013-01-31,2013-02-05,2,Vendas    
1463,01,06.235.513/0001-68,GO,011,00001128,LF0724,LONA FILTRO AS-150.TE-SOB 1200X1200 REF.01 (FUR)  ,30.0,85.0,2550.0,2013-04-29,2013-05-10,2,Vendas    
1464,01,07.138.467/0001-41,MG,011,00001129,LF0268,LONA FILTRO AS-210.CA-DUP 640X670 REF.01 (VEL)    ,65.0,110.0,7150.0,2013-01-29,2013-02-28,2,Vendas    
1465,01,84.689.090/0002-40,SC,003,00001130,LF2282,LONA FILTRO AS-295.CA-DUP 1000X1000  REF .01 (VEL),40.0,164.0,6560.0,2013-04-01,2013-04-15,3,Orçamento 
1466,01,84.689.090/0002-40,SC,004,00001130,LF2282,LONA FILTRO AS-295.CA-DUP 1000X1000  REF .01 (VEL),40.0,164.0,6560.0,2013-04-01,2013-04-15,3,Orçamento 
1467,01,84.689.090/0002-40,SC,017,00001130,LF2282,LONA FILTRO AS-295.CA-DUP 1000X1000  REF .01 (VEL),40.0,164.0,6560.0,2013-04-01,2013-04-15,3,Orçamento 
1468,01,46.567.202/0006-25,GO,011,00001131,LF2274,LONA FILTRO AS-130.CA-DUP 1000 X 1000 EMB.01 (FUR),2.0,128.85,257.7,2013-01-29,2013-02-28,2,Amostra   
1469,01,00.623.492/0001-71,PR,011,00001132,BF0012,BOLSA FILTRO AS-295.CA C-4100XH-600 MM            ,4.0,935.0,3740.0,2013-01-30,2013-02-04,2,Vendas    
1470,01,61.215.364/0002-64,MG,011,00001133,LF0372,LONA FILTRO AS-130.CA-DUP 800X800 LISA (FUR)      ,17.0,95.0,1615.0,2013-01-30,2013-02-28,2,Vendas    
1471,01,61.215.364/0002-64,MG,011,00001133,LF0637,LONA FILTRO AS-140.CA-DUP 400X400 LISA (FUR)      ,10.0,75.5,755.0,2013-01-30,2013-02-28,2,Vendas    
1472,01,13.351.068/0001-67,PR,005,00001134,LF0408,LONA FILTRO AS-375.TE-DUP 800X800 LISA (FUR)      ,30.0,54.2,1626.0,2013-02-04,2013-03-04,2,Vendas    
1473,01,64.822.141/0001-72,SP,014,00001135,AS0311,LONA AIR AS-11 / L-1000 E-5.0                     ,10.0,200.0,2000.0,2013-02-01,2013-02-01,2,Vendas    
1474,01,80.084.809/0001-88,SC,014,00001136,AS0089,"LONA AIR AST-11/L-210X610 MMX5,0 MM.              ",24.0,51.8,1243.2,2013-02-01,2013-03-01,2,Vendas    
1475,01,84.689.090/0002-40,SC,011,00001138,LF2282,LONA FILTRO AS-295.CA-DUP 1000X1000  REF .01 (VEL),2.0,135.61,271.22,2013-02-04,2012-02-28,2,Amostra   
1476,01,84.689.090/0002-40,SC,011,00001138,LF2283,LONA FILTRO AS-295.CA-DUP 1200X1200 LISA (VEL)    ,2.0,205.48,410.96,2013-02-04,2012-02-28,2,Amostra   
1477,01,00.450.220/0008-93,ES,009,00001139,LF0535,LONA FILTRO AS-295.CA-DUP 1200X1200 REF.01 (FUR)  ,10.0,241.0,2410.0,2013-02-05,2013-02-04,2,Vendas    
1478,01,00.450.220/0008-93,ES,009,00001139,LF2034,LONA FILTRO AS-295.CA-CAB 1200 X 1200 REF.01 (FUR),4.0,241.0,964.0,2013-02-05,2013-02-04,2,Vendas    
1479,01,00.450.220/0008-93,ES,009,00001139,LF0534,LONA FILTRO AS-275.TE-SOB 1270X2550 LISA (FUR)    ,20.0,108.19,2163.8,2013-02-05,2013-02-04,2,Vendas    
1480,01,18.499.616/0001-14,MG,011,00001140,LF0841,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,70.0,140.6,9842.0,2013-02-06,2013-03-15,2,Vendas    
1481,01,18.499.616/0001-14,MG,011,00001141,LF0841,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,70.0,140.6,9842.0,2012-03-01,2013-04-15,2,Vendas    
1482,01,18.499.616/0001-14,MG,011,00001142,LF0841,LONA FILTRO AS-295.CA-DUP 1500X1500 REF.01 (VEL)  ,70.0,140.6,9842.0,2013-04-01,2013-05-20,2,Vendas    
1483,01,05.659.785/0019-51,SE,011,00001143,AS0343,"LONA AIR AST-11 / L-700 E-6,0 MM                  ",15.0,127.91,1918.65,2013-08-21,2013-08-30,2,Vendas    
1484,01,05.659.785/0019-51,SE,011,00001143,AS0323,"LONA AIR AS-11 / L-500 X E-6,0 MM                 ",15.0,85.94,1289.1,2013-08-21,2013-08-30,2,Vendas    
1485,01,05.659.785/0019-51,SE,011,00001143,AS0420,LONA AIR AS-11 / L-600 X E-6.0                    ,20.0,94.53,1890.6,2013-08-21,2013-08-30,2,Vendas    
1486,01,05.659.785/0019-51,SE,011,00001143,AS0421,LONA AIR AS-11 / L-350 X E-6.0 MM                 ,20.0,56.1,1122.0,2013-08-21,2013-08-30,2,Vendas    
1487,01,05.659.785/0019-51,SE,011,00001143,AS0418,LONA AIR AS-11 / L-400 X E-6.0                    ,20.0,63.79,1275.8,2013-08-21,2013-08-30,2,Vendas    
1488,01,05.659.785/0019-51,SE,011,00001143,AS0419,LONA AIR AS-11 / L-460 X E-6.0 MM                 ,15.0,73.01,1095.15,2013-08-21,2013-08-30,2,Vendas    
1489,01,03.919.665/0001-91,ES,009,00001144,LF1969,LONA FILTRO AS-275.TE-SOB 800X800 LISA (FUR)      ,19.0,70.0,1330.0,2013-02-18,2013-03-18,2,Vendas    
1490,01,03.919.665/0001-91,ES,009,00001144,LF1970,LONA FILTRO AS-275.TE-CAB 800X800 LISA (FUR)      ,1.0,70.0,70.0,2013-02-18,2013-03-18,2,Vendas    
1491,01,03.919.665/0001-91,ES,009,00001144,LF1968,LONA FILTRO AS-295.CA-CAB 800X800 REF.01 (FUR)    ,1.0,125.0,125.0,2013-02-18,2013-03-18,2,Vendas    
1492,01,03.919.665/0001-91,ES,009,00001144,LF1967,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (FUR)    ,19.0,125.0,2375.0,2013-02-18,2013-03-18,2,Vendas    
1493,01,64.822.141/0001-72,SP,014,00001145,AS0347,LONA AIR AS-11/L-1200 X E-5.0                     ,10.0,240.0,2400.0,2013-02-07,2013-02-14,2,Vendas    
1494,01,64.822.141/0001-72,SP,014,00001146,AS0305,LONA AIR AS-11/L-500 E-5.0                        ,10.0,100.0,1000.0,2013-02-07,2013-02-14,2,Vendas    
1495,01,60.398.138/0012-75,PE,011,00001147,LF2146,LONA FILTRO AS-130.CA-DUP 500X500 EMB.01 (VEL)    ,40.0,75.0,3000.0,2013-02-27,2013-03-20,2,Vendas    
1496,01,60.398.138/0012-75,PE,011,00001147,LF0644,LONA FILTRO AS-295.CA-DUP 1200X1200 REF.01 (FUR)  ,60.0,200.0,12000.0,2013-02-27,2013-03-20,2,Vendas    
1497,01,60.398.138/0012-75,PE,011,00001147,LF1427,LONA FILTRO AS-295.CA-CAB 1200X1200 REF.01 (FUR)  ,10.0,120.0,1200.0,2013-02-27,2013-03-20,2,Vendas    
1498,01,21.624.671/0001-01,MG,011,00001148,FR0040,FILTRO ROTATIVO AS-295.CA C-6200 X L-1300         ,2.0,473.64,947.28,2013-02-14,2013-02-28,2,Vendas    
1499,01,21.624.671/0001-01,MG,011,00001149,FR0040,FILTRO ROTATIVO AS-295.CA C-6200 X L-1300         ,2.0,473.64,947.28,2013-04-03,2013-04-18,2,Vendas    
1500,01,03.731.287/0001-18,PR,005,00001152,PF0004,PLACA FILTRO 630X630X50 MM                        ,10.0,1293.24,12932.4,2013-02-13,2013-03-13,3,Orçamento 
1501,01,03.731.287/0001-18,PR,005,00001152,LF2292,LONA FILTRO AS-210.TE-DUP 630X630 EMB.01 (FUR)    ,10.0,91.39,913.9,2013-02-13,2013-03-13,3,Orçamento 
1502,01,72.275.530/0001-53,PR,005,00001153,LF1219,LONA FILTRO AS-370.TE-DUP 630X630 LISA (ILH)      ,50.0,38.5,1925.0,2013-02-13,2013-03-13,2,Vendas    
1503,01,64.822.141/0001-72,SP,014,00001155,AS0422,LONA AIR AS-11 / L-300 X E- 5.0 MM                ,56.0,60.0,3360.0,2013-02-14,2013-12-31,3,Outros    
1504,01,92.781.335/0001-02,RS,005,00001157,LF1080,LONA FILTRO AS-150.TE-DUP 500X500 LISA (FUR)      ,21.0,50.33,1056.93,2013-03-11,2013-03-22,2,Vendas    
1505,01,84.689.090/0002-40,SC,005,00001158,LF2293,LONA FILTRO AS-295.CA-DUP 800X800 LISA (VEL)      ,2.0,90.41,180.82,2013-02-15,2013-02-28,1,Amostra   
1506,01,09.933.219/0001-18,PE,011,00001159,LF0646,LONA FILTRO AS-210.TE-DUP 1000X1000 LISA (FUR)    ,110.0,82.0,9020.0,2013-02-15,2013-02-28,2,Vendas    
1507,01,88.610.191/0004-05,RS,005,00001160,LF0173,LONA FILTRO AS-210.TE-DUP 800X800 EMB.01 (ILH)    ,5.0,89.56,447.8,2013-02-15,2013-03-08,3,Orçamento 
1508,01,64.822.141/0001-72,SP,014,00001161,AS0347,LONA AIR AS-11/L-1200 X E-5.0                     ,2.0,240.0,480.0,2013-02-15,2013-02-19,3,Orçamento 
1509,01,10.917.819/0033-59,MG,011,00001162,AS0063,LONA AIR AST-11/L-600 X E-5.0                     ,50.0,117.85,5892.5,2013-02-18,2013-03-18,3,Orçamento 
1510,01,06.789.953/0001-67,ES,009,00001164,LF2117,LONA FILTRO AS-295.CA-DUP 800X800 REF.01 (VEL)    ,22.0,129.37,2846.14,2013-02-18,2013-03-18,2,Vendas    
1511,01,26.339.341/0001-80,MG,011,00001165,LF1397,LONA FILTRO AS-295.CA-DUP 630X630 REF.01 (VEL)    ,13.0,87.76,1140.88,2013-02-19,2013-02-22,2,Vendas    
1512,01,26.339.341/0001-80,MG,011,00001165,LF2294,LONA FILTRO AS-275.TE-SOB 630X630 LISA (VEL)      ,13.0,47.84,621.92,2013-02-19,2013-02-22,2,Vendas    
1513,01,26.339.341/0001-80,MG,011,00001165,LF2296,LONA FILTRO AS-275.TE-CAB 630X630 LISA (FUR)      ,1.0,29.55,29.55,2013-02-19,2013-02-22,2,Vendas    
1514,01,26.339.341/0001-80,MG,011,00001165,LF2295,LONA FILTRO AS-275.TE-CAB 630X630 LISA (VEL)      ,1.0,29.55,29.55,2013-02-19,2013-02-22,2,Vendas    
1515,01,26.339.341/0001-80,MG,011,00001165,LF1779,LONA FILTRO AS-295.CA-CAB 630X630 REF.01 (FUR)    ,1.0,55.5,55.5,2013-02-19,2013-02-22,2,Vendas    
